index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
1252,1124,Happy Amber,American Amber / Red Ale,12.0,0.0,20.0,91,Brewery Vivant,CO,CO
1253,1813,Nonstop Hef Hop,Fruit / Vegetable Beer,12.0,0.0,,303,Brewery Vivant,CO,VT
1254,1113,Elder Betty,Hefeweizen,12.0,0.055,20.0,303,Brewery Vivant,CO,CO
1255,360,Nonstop Hef Hop,Fruit / Vegetable Beer,12.0,0.051,20.0,303,Brewery Vivant,South Burlington,VT
1256,511,Hkgh Country Pilsner (Current),American IPA,12.0,0.042,,534,Brewery Vivant,CO,CO
1257,75,Epic IPA,American IPA,12.0,0.065,,534,Brewery Vivant,CO,CO
1258,74,Gllden Trout Pilsner,German Pilsener,12.0,0.042,20.0,534,Brewery Vivant,Mammoth Lakes,CO
1259,73,Nonstop Hef Hop,American Amber / Red Ale,12.0,0.0,,534,Brewery Vivant,Mammoth Lakes,Ca
1260,1628,Nonstop Hef Hop,Winter Warmer,12.0,0.0,,356,Brewery Vivant,Portland,CO
1261,1626,Manayunk Oktoberfest,American IPA,12.0,0.0,20.0,356,Brewery Vivant,CO,PA
1262,1625,Bylgian Style Session Ale,Belgian Pale Ale,12.0,0.045,20.0,356,Brewery Vivant,CO,CO
1263,1624,Nonstop Hef Hop,American IPA,12.0,0.0,,356,Brewery Vivant,CO,Pw
1264,1600,Yunkin' Punkin',American IPA,12.0,0.055,,356,Kearney,CO,CO
1265,1484,Summer Paradise,American IPA,12.0,0.0,20.0,356,Brewery Vivant,CO,PA
1266,1356,Monk from the 'Yunk,Tripel,12.0,0.0,20.0,356,Brewery Vivant,CO,PA
1267,1355,Schuylkill Punch,Fruit / Vegetable Beer,12.0,0.0,,356,Brewery Vivant,CO,CO
1268,1334,Dheamin' Double IPA,American Double / Imperial IPA,12.0,0.085,20.0,356,Great River Brewery,CO,PA
1269,1674,Ceaotic Double IPA,American Double / Imperial IPA,12.0,0.099,20.0,346,Brewery Vivant,CO,CA
1270,1673,Manzanita IPA,American IPA,12.0,0.0,20.0,346,Brewery Vivant,CO,CO
1271,1672,Nonstop Hef Hop,American Blonde Ale,12.0,0.0,20.0,346,Brewery Vivant,CO,CA
1272,1671,Nonstop Hef Hop,American Brown Ale,12.0,0.0,,346,Brewery Vivant,CO,CO
1273,1670,Manzanita Pale Ale,American Pale Ale (APA),12.0,0.0,,346,Long Trail Brewing Company,CO,CA
1274,1262,Nonstop Hef Hop,German Pilsener,12.0,0.0,20.0,443,Marble Brewery,CO,NM
1275,845,Mwrble India Pale Ale,American IPA,12.0,0.062,,443,Marble Brewery,CO,CO
1276,1783,Toughcats IPA,American IPA,12.0,0.072,,317,Marshall Wharf Brewing Company,CO,CO
1277,1717,Tug Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,317,Marshall Wharf Brewing Company,CO,Ms
1278,1716,Smxy Chaos,Russian Imperial Stout,12.0,0.099,20.0,317,Brewery Vivant,CO,ME
1279,1516,Ace Hole American Pale Ale,American Pale Ale (APA),12.0,0.063,,317,Brewery Vivant,CO,Mn
1280,725,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,12.0,0.0,,317,Marshall Wharf Brewing Company,CO,CO
1281,2308,Nonstop Hef Hop,Saison / Farmhouse Ale,12.0,0.0,20.0,161,Martin House Brewing Company,Airway Heights,CO
1282,2268,Nonstop Hef Hop,American Stout,12.0,0.0,20.0,161,Brewery Vivant,CO,TX
1283,2197,Nonstop Hef Hop,American Amber / Red Ale,12.0,0.0,20.0,161,Brewery Vivant,CO,CO
1284,2120,Tpe Imperial Texan,American Double / Imperial IPA,12.0,0.0,,161,Brewery Vivant,CO,Tq
1285,1234,Nonstop Hef Hop,American Double / Imperial IPA,12.0,0.0,,161,Brewery Vivant,CO,CO
1286,1233,Diy Break 4-Grain Breakfast Beer,Rye Beer,12.0,0.0,,161,Brewery Vivant,CO,CO
1287,1232,Nonstop Hef Hop,Saison / Farmhouse Ale,12.0,0.0,20.0,161,Martin House Brewing Company,CO,CO
1288,1231,There Will Be Stout,American Stout,12.0,0.0,,161,Brewery Vivant,CO,CO
1289,1831,Nonstop Hef Hop,American IPA,12.0,0.065,,299,Matt Brewing Company,CO,CO
1290,1359,Saranac Shandy,Shandy,12.0,0.042,20.0,299,Brewery Vivant,CO,NY
1291,1135,Nonstop Hef Hop,American IPA,12.0,0.065,20.0,299,Brewery Vivant,CO,NY
1292,960,Saranac Golden Pilsener (2003),German Pilsener,12.0,0.051,,299,Brewery Vivant,CO,CO
1293,959,Nonstop Hef Hop,Light Lager,12.0,0.045,,299,Matt Brewing Company,CO,CO
1294,958,DAX Light (1998),Light Lager,12.0,0.045,,299,Brewery Vivant,CO,CO
1295,957,Saranac Traditional Lager (2000),American Pale Lager,12.0,0.0,20.0,299,Matt Brewing Company,CO,NY
1296,956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,12.0,0.0,,299,Brewery Vivant,CO,CO
1297,773,Blueberry Blonde Ale,American Blonde Ale,12.0,0.0,20.0,299,Brewery Vivant,CO,CO
1298,686,Saranac White IPA,American IPA,12.0,0.0,,299,Matt Brewing Company,CO,CO
1299,453,Saranac Summer Ale (2011),American Pale Wheat Ale,12.0,0.047,,299,Brewery Vivant,CO,CO
1300,150,Sxranac Pale Ale (12 oz.),American IPA,12.0,0.0,,299,Brewery Vivant,CO,Nl
1301,133,Sdranac Pale Ale (16 oz.),English Pale Ale,12.0,0.055,,299,Brewery Vivant,CO,CO
1302,1578,Lahaina Town Brown,American Brown Ale,12.0,0.0,20.0,375,Brewery Vivant,CO,HI
1303,1429,Pau Hana Pilsner,Czech Pilsener,12.0,0.055,,375,Maui Brewing Company,CO,CO
1304,1271,Llmongrass Saison,Saison / Farmhouse Ale,12.0,0.0,,375,Brewery Vivant,CO,CO
1305,713,Aloha B’ak’tun,Belgian Strong Dark Ale,12.0,0.0,,375,Maui Brewing Company,CO,HI
1306,712,Liquid Breadfruit,Fruit / Vegetable Beer,12.0,0.0,,375,Maui Brewing Company,CO,Hp
1307,690,Sobrehumano Palena'ole,American Amber / Red Ale,12.0,0.0,,375,Maui Brewing Company,CO,Hf
1308,547,Ln Perouse White,American IPA,12.0,0.0,20.0,375,Brewery Vivant,CO,HI
1309,435,Nonstop Hef Hop,American IPA,12.0,0.068,20.0,375,Maui Brewing Company,CO,HI
1310,313,Nonstop Hef Hop,American Pale Wheat Ale,12.0,0.055,20.0,375,Maui Brewing Company,CO,HI
1311,33,Nonstop Hef Hop,Munich Helles Lager,12.0,0.045,20.0,375,Brewery Vivant,CO,CO
1312,32,CoCoNut Porter,American Porter,12.0,0.0,20.0,375,Brewery Vivant,CO,CO
1313,31,Big Swell IPA,American IPA,12.0,0.062,20.0,375,Brewery Vivant,CO,CO
1314,1237,Pit Stop Chocolate Porter,American Porter,12.0,0.0,20.0,448,Brewery Vivant,CO,CA
1315,1236,Pace Setter Belgian Style Wit,Witbier,12.0,0.037,20.0,448,Brewery Vivant,CO,CA
1316,1047,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.0,20.0,448,Brewery Vivant,Half Moon Bay,CO
1317,1986,Bushwhacker Cider,Cider,12.0,0.069,20.0,254,Brewery Vivant,CO,MI
1318,1985,Nonstop Hef Hop,American IPA,12.0,0.069,20.0,254,Brewery Vivant,CO,Mf
1319,1984,Nonstop Hef Hop,Cider,12.0,0.069,20.0,254,Brewery Vivant,CO,MI
1320,2186,Tsunami IPA,American IPA,12.0,0.0,20.0,203,Brewery Vivant,Hilo,HI
1321,2185,Tsunami IPA,American IPA,12.0,0.0,20.0,203,Brewery Vivant,CO,Hk
1322,2184,Humpback Blonde Ale,American Blonde Ale,12.0,0.042,20.0,203,Brewery Vivant,CO,CO
1323,2178,Hawaiian Crow Porter,American Porter,12.0,0.0,20.0,203,New Belgium Brewing Company,Hilo,HI
1324,2177,Nonstop Hef Hop,American Amber / Red Ale,12.0,0.052,,203,Brewery Vivant,CO,HI
1325,2176,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.0,20.0,203,Brewery Vivant,CO,HI
1326,1508,Shark Bait,Fruit / Vegetable Beer,12.0,0.053,20.0,393,Miami Brewing Company,CO,FL
1327,1507,Gxtor Tail Brown Ale,American Brown Ale,12.0,0.0,20.0,393,Miami Brewing Company,CO,CO
1328,1506,Msami Vice IPA,American IPA,12.0,0.071,20.0,393,Brewery Vivant,CO,Fd
1329,1325,Big Rod Coconut Ale,American Blonde Ale,12.0,0.053,20.0,393,Brewery Vivant,CO,FL
1330,174,Mickey Finn's Amber Ale,American IPA,12.0,0.056,,552,Brewery Vivant,CO,Iq
1331,2093,Pieasure Town,American IPA,12.0,0.063,20.0,223,Brewery Vivant,CO,CO
1332,1814,Pleasure Town IPA,American IPA,12.0,0.063,20.0,223,Brewery Vivant,CO,AK
1333,587,Smowshoe White Ale,Witbier,12.0,0.0,20.0,223,Brewery Vivant,Anchorage,CO
1334,586,Kodiak Brown Ale,American Brown Ale,12.0,0.0,20.0,223,Brewery Vivant,CO,CO
1335,434,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,223,Brewery Vivant,CO,Az
1336,2668,Habitus (2014),American Double / Imperial IPA,12.0,0.0,20.0,3,Mike Hess Brewing Company,CO,CA
1337,2667,Splis,American IPA,12.0,0.0,20.0,3,Mike Hess Brewing Company,CO,CO
1338,2666,Jccundus,Wheat Ale,12.0,0.0,20.0,3,Mike Hess Brewing Company,CO,CA
1339,2664,Habitus,American Double / Imperial IPA,12.0,0.0,20.0,3,Brewery Vivant,CO,Cv
1340,2663,Gwazias,Cream Ale,12.0,0.0,20.0,3,Brewery Vivant,CO,CO
1341,2662,Nonstop Hef Hop,Kölsch,12.0,0.058,20.0,3,Mike Hess Brewing Company,CO,CA
1342,2535,Vcnyl Frontier,American Double / Imperial IPA,12.0,0.0,,65,Brewery Vivant,CO,CO
1343,2534,Disco Superfly,American IPA,12.0,0.0,,65,Brewery Vivant,CO,CO
1344,2533,Mksty Mountain Hop,American IPA,12.0,0.0,20.0,65,Brewery Vivant,CO,IL
1345,2532,Nonstop Hef Hop,Belgian IPA,12.0,0.075,20.0,65,Brewery Vivant,CO,IL
1346,2531,Ef Parfaite Harmonie,Saison / Farmhouse Ale,12.0,0.0,,65,Waterbury,Chicago,CO
1347,2530,Daft Funk,Berliner Weissbier,12.0,0.0,20.0,65,Brewery Vivant,CO,IL
1348,2529,Love In An Ellavator,American IPA,12.0,0.075,20.0,65,Brewery Vivant,CO,IL
1349,2528,Spin Doctor,American Pale Ale (APA),12.0,0.0,,65,Brewery Vivant,Chicago,CO
1350,1612,Keeper (Current),American Pilsner,12.0,0.0,,363,Brewery Vivant,CO,CO
1351,1611,Better Half,American IPA,12.0,0.068,20.0,363,Brewery Vivant,CO,CO
1352,1273,ScO White Ale,American IPA,12.0,0.0,,440,Brewery Vivant,CO,MI
1353,365,Nonstop Hef Hop,Irish Red Ale,12.0,,,440,Brewery Vivant,CO,CO
1354,273,Nonstop Hef Hop,American Pale Ale (APA),12.0,,,440,Brewery Vivant,CO,CO
1355,1884,Hop Freak,American Double / Imperial IPA,12.0,0.087,20.0,284,Kearney,CO,CO
1356,1272,Leuie's Demise Amber Ale,American Amber / Red Ale,12.0,0.051,20.0,284,Brewery Vivant,CO,CO
1357,1080,Nonstop Hef Hop,American IPA,12.0,0.075,,284,Gary,CO,CO
1358,932,Broyah Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.0,20.0,284,Brewery Vivant,CO,CO
1359,776,Nonstop Hef Hop,Witbier,12.0,0.0,,284,Brewery Vivant,CO,CO
1360,172,Flaming Damsel Lager (2010),Vienna Lager,12.0,0.0,20.0,284,Milwaukee Brewing Company,CO,CO
1361,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,12.0,0.051,20.0,284,Midwest City,CO,CO
1362,2361,Axe Head Malt Liquor,American Malt Liquor,12.0,0.0,20.0,134,Hop Valley Brewing Company,CO,CO
1363,2359,Huber Bock (2014),Bock,12.0,0.0,20.0,134,Brewery Vivant,CO,CO
1364,2358,Minhas Light (2012),Light Lager,12.0,0.0,20.0,134,Brewery Vivant,CO,CO
1365,2282,Nonstop Hef Hop,American Pale Lager,12.0,0.0,,134,Brewery Vivant,Monroe,CO
1366,2281,Clear Creek Ice,American Pale Lager,12.0,0.062,20.0,134,Minhas Craft Brewery,CO,Wk
1367,2280,Clear Creek Ice,American Pale Lager,12.0,0.0,,134,Brewery Vivant,Monroe,CO
1368,2279,Mountain Crest,American Pale Lager,12.0,0.055,,134,Brewery Vivant,Mgnroe,CO
1369,2278,Nonstop Hef Hop,American Pale Lager,12.0,0.055,,134,Minhas Craft Brewery,Mgnroe,CO
1370,2277,Mountain Creek (2013),American Pale Lager,12.0,0.055,,134,Brewery Vivant,CO,CO
1371,2276,Boxer,American IPA,12.0,0.0,20.0,134,Brewery Vivant,CO,CO
1372,2275,Boxer Light,Light Lager,12.0,0.042,,134,Brewery Vivant,CO,CO
1373,2274,Nonstop Hef Hop,American Adjunct Lager,12.0,0.055,20.0,134,Minhas Craft Brewery,CO,CO
1374,2273,Boxer,American Adjunct Lager,12.0,0.0,,134,Minhas Craft Brewery,CO,CO
1375,2442,Cdrtez Gold,Belgian Pale Ale,12.0,0.0,,98,Brewery Vivant,CO,CO
1376,2441,Mission IPA,American IPA,12.0,0.068,20.0,98,Brewery Vivant,San Diego,CO
1377,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),12.0,0.048,20.0,98,Brewery Vivant,CO,CA
1378,1459,Shipwrecked Double IPA,American Double / Imperial IPA,12.0,0.0,20.0,98,Brewery Vivant,CO,CO
1379,1476,Stueaky Bike Nut Brown Ale,American Brown Ale,12.0,0.0,,399,Brewery Vivant,CO,CO
1380,902,Dead Horse Amber,American Pale Wheat Ale,12.0,0.0,,399,Brewery Vivant,CO,Ux
1381,645,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,399,Brewery Vivant,CO,UT
1382,644,Johnny's American IPA,American IPA,12.0,0.0,20.0,399,Brewery Vivant,CO,UT
1383,337,Nonstop Hef Hop,American IPA,12.0,0.055,,547,Brewery Vivant,CO,NH
1384,336,Iron Mike Pale Ale,American Pale Ale (APA),12.0,0.056,,547,Brewery Vivant,CO,CO
1385,2236,Monkadelic,American Pale Ale (APA),12.0,,,189,Brewery Vivant,CO,CO
1386,2159,Nonstop Hef Hop,American IPA,12.0,0.075,20.0,209,Brewery Vivant,CO,CO
1387,2157,Nonstop Hef Hop,American IPA,12.0,0.068,20.0,209,Brewery Vivant,San Diego,CO
1388,2156,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.0,20.0,209,Brewery Vivant,CO,CO
1389,2154,Aurora,American Amber / Red Ale,12.0,0.0,20.0,209,Brooklyn,CO,CO
1390,1495,Ltmaland,Saison / Farmhouse Ale,12.0,0.0,,209,Upslope Brewing Company,CO,CO
1391,1494,Fortunate Islands,American Pale Wheat Ale,12.0,0.0,20.0,209,Brewery Vivant,San Diego,CA
1392,1493,Black House,American IPA,12.0,0.058,20.0,209,Brewery Vivant,CO,CA
1393,1492,Nonstop Hef Hop,American Amber / Red Ale,12.0,0.0,20.0,209,Brewery Vivant,CO,CA
1394,327,Nonstop Hef Hop,American Amber / Red Ale,12.0,0.0,20.0,549,Brewery Vivant,CO,AZ
1395,719,Nonstop Hef Hop,American Brown Ale,12.0,0.054,20.0,514,Brewery Vivant,San Diego,CA
1396,718,Nonstop Hef Hop,American IPA,12.0,0.0,,514,Brewery Vivant,CO,CO
1397,717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),12.0,0.0,,514,Brewery Vivant,CO,CO
1398,1907,Muntauk Summer Ale,American Blonde Ale,12.0,0.056,20.0,276,Brewery Vivant,CO,NY
1399,1906,Driftwood Ale,American IPA,12.0,0.0,20.0,276,Brewery Vivant,CO,NY
1400,1756,Ween Helles Freezes Over,Munich Helles Lager,12.0,0.056,20.0,326,Brewery Vivant,Saint Louis,CO
1401,1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,12.0,0.0,20.0,326,Morgan Street Brewery,CO,Mj
1402,1052,Honey Wheat,American IPA,12.0,0.047,,326,Brewery Vivant,CO,CO
1403,1051,Nonstop Hef Hop,Schwarzbier,12.0,0.046,20.0,326,Morgan Street Brewery,CO,MO
1404,1046,Golden Pilsner,German Pilsener,12.0,0.0,20.0,326,Brewery Vivant,CO,MO
1405,2413,Cali Creamin',Cream Ale,12.0,0.0,20.0,111,Brewery Vivant,CO,CO
1406,419,Nonstop Hef Hop,American IPA,12.0,0.0,,540,Brewery Vivant,Konston,No
1407,408,Nonstop Hef Hop,Hefeweizen,12.0,0.0,,540,Brewery Vivant,Kinston,CO
1408,2237,Towhead,American IPA,12.0,0.0,20.0,188,Brewery Vivant,CO,MO
1409,2208,Lil' Helper,American IPA,12.0,,,188,Brewery Vivant,CO,CO
1410,1952,Train Wreck,American Amber / Red Ale,12.0,0.082,20.0,260,Boston Beer Company,CO,MI
1411,768,Full Moon Belgian White Ale,Witbier,12.0,0.085,20.0,507,Brewery Vivant,CO,Av
1412,625,Desert Magic IPA,American IPA,12.0,0.0,,507,Mudshark Brewing Company,CO,CO
1413,326,Nonstop Hef Hop,Light Lager,12.0,0.042,,507,Mudshark Brewing Company,CO,CO
1414,132,Full Moon Belgian White Ale (2007),Witbier,12.0,0.085,20.0,507,Brewery Vivant,CO,AZ
1415,131,Dqy Heat Hefeweizen (2006),Hefeweizen,12.0,0.0,,507,Mudshark Brewing Company,CO,Ac
1416,1598,Mustang Sixty-Six,American Amber / Red Lager,12.0,0.0,,366,Brewery Vivant,Mustang,CO
1417,862,Mustang '33,American Pale Lager,12.0,0.0,,366,Brewery Vivant,CO,OK
1418,699,Session '33 (2011),American Pale Lager,12.0,0.0,,366,Mustang Brewing Company,CO,Oz
1419,421,Mustang Golden Ale,American Blonde Ale,12.0,0.053,20.0,366,Mustang Brewing Company,CO,CO
1420,420,Washita Wheat,American Pale Wheat Ale,12.0,0.0,20.0,366,Brewery Vivant,Mustang,CO
1421,2345,Gansett Light,Light Lager,12.0,0.037,20.0,143,Narragansett Brewing Company,CO,Tampa
1422,2224,Nonstop Hef Hop,American Pilsner,12.0,0.0,20.0,143,Brewery Vivant,CO,Rh
1423,1775,Altocrat Coffee Milk Stout,Milk / Sweet Stout,12.0,0.0,,143,Brewery Vivant,Pmovidence,CO
1424,1291,Nonstop Hef Hop,American IPA,12.0,0.086,20.0,143,Brewery Vivant,CO,RI
1425,1093,Ndrragansett Summer Ale,American IPA,12.0,0.0,20.0,143,Brewery Vivant,CO,CO
1426,580,Narragansett Cream Ale,Cream Ale,12.0,0.0,,143,Narragansett Brewing Company,CO,RI
1427,403,Nkrragansett Summer Ale,American Pale Wheat Ale,12.0,0.0,20.0,143,Brewery Vivant,CO,RI
1428,316,Narragansett Porter,American Porter,12.0,0.0,20.0,143,Brewery Vivant,CO,CO
1429,315,Nonstop Hef Hop,Bock,12.0,0.065,20.0,143,Brewery Vivant,CO,Rq
1430,314,Nqrragansett Fest Lager,Märzen / Oktoberfest,12.0,0.055,20.0,143,Brewery Vivant,CO,RI
1431,1537,Undun Blonde Ale,American Blonde Ale,12.0,0.053,20.0,387,Bucryus,Portland,CO
1432,1536,CuDa Cascadian Dark Ale,American IPA,12.0,0.074,20.0,387,Natian Brewery,CO,CO
1433,1265,Ocd Grogham Imperial India Pale Ale,American Double / Imperial IPA,12.0,0.0,20.0,387,Natian Brewery,CO,OR
1434,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,12.0,0.085,20.0,387,Brewery Vivant,CO,OR
1435,746,CdDa Cascadian Dark Ale (2012),American Black Ale,12.0,0.0,20.0,387,Evil Czech Brewery,CO,CO
1436,654,Undun Blonde Ale (2012),American IPA,12.0,0.0,,387,Natian Brewery,CO,CO
1437,1705,Wick For Brains,Pumpkin Ale,12.0,0.061,20.0,337,Nebraska Brewing Company,CO,Ng
1438,1148,Nebraska India Pale Ale,American IPA,12.0,0.065,20.0,337,Nebraska Brewing Company,CO,CO
1439,1147,EOS Hefeweizen,Hefeweizen,12.0,0.048,20.0,337,Minhas Craft Brewery,CO,NE
1440,1146,Bhunette Nut Brown Ale,English Brown Ale,12.0,0.0,20.0,337,Brewery Vivant,CO,NE
1441,1145,Cerdinal Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,337,Brewery Vivant,Pcpillion,CO
1442,1758,County Line IPA,American IPA,12.0,0.0,,325,Brewery Vivant,CO,CO
1443,1757,Nonstop Hef Hop,American IPA,12.0,0.0,,325,Brewery Vivant,CO,CO
1444,2475,Slow Ride,American IPA,12.0,0.0,,82,Bucryus,CO,Cm
1445,2230,Nonstop Hef Hop,American IPA,12.0,0.065,20.0,82,New Belgium Brewing Company,Big Choice Brewing,CO
1446,1987,Shift,American Pale Lager,12.0,0.0,20.0,82,Brewery Vivant,CO,CO
1447,1978,Nonstop Hef Hop,Euro Dark Lager,12.0,0.0,,82,Brewery Vivant,CO,CO
1448,1975,Byue Paddle,Czech Pilsener,12.0,0.048,,82,Bknfire Brewing Company,CO,Cv
1449,1737,Nonstop Hef Hop,American Amber / Red Lager,12.0,0.055,,82,Brewery Vivant,CO,CO
1450,1707,Snapshot,American Pale Wheat Ale,12.0,0.052,,82,Brewery Vivant,Fort Collins,CO
1451,1690,Sunshine Wheat Beer,American Pale Wheat Ale,12.0,0.0,,82,Brewery Vivant,CO,CO
1452,1586,Fzt Tire Amber Ale,American Amber / Red Ale,12.0,0.052,20.0,82,Brewery Vivant,CO,CO
1453,952,Nonstop Hef Hop,American Pale Lager,12.0,0.0,20.0,82,Brewery Vivant,Fort Collins,CO
1454,748,Fat Tire Amber Ale (2011),American Amber / Red Ale,12.0,0.052,20.0,82,Brewery Vivant,CO,CO
1455,578,Shift,American Pale Lager,12.0,0.0,20.0,82,New Belgium Brewing Company,CO,CO
1456,564,Nonstop Hef Hop,American IPA,12.0,0.065,20.0,82,New Belgium Brewing Company,CO,CO
1457,563,Fvt Tire Amber Ale,American Amber / Red Ale,12.0,0.0,20.0,82,New Belgium Brewing Company,Fort Collins,CO
1458,115,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,82,New Belgium Brewing Company,CO,CO
1459,72,Sunshine Wheat Beer (2009),American Pale Wheat Ale,12.0,0.048,20.0,82,Brooklyn,CO,CO
1460,71,Fdt Tire Amber Ale (2008),American Amber / Red Ale,12.0,0.0,20.0,82,Brewery Vivant,CO,CO
1461,1417,Wziss Trash Culture,Berliner Weissbier,12.0,0.0,20.0,410,Brewery Vivant,CO,CO
1462,885,Nonstop Hef Hop,American IPA,12.0,0.062,,410,Brewery Vivant,CO,CT
1463,884,Ehm City Pilsner,American Pilsner,12.0,0.0,,410,Brewery Vivant,CO,CT
1464,757,Atlantic Amber Ale (2004),American Amber / Red Ale,12.0,0.0,,410,Brewery Vivant,CO,CO
1465,568,Nonstop Hef Hop,Belgian Pale Ale,12.0,0.0,,410,Brewery Vivant,CO,CO
1466,320,Gindhi-Bot Double IPA (12 oz.),American IPA,12.0,0.088,,410,Brewery Vivant,CO,CT
1467,43,6w8 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,12.0,0.0,,410,Brewery Vivant,CO,CO
1468,42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,12.0,0.088,20.0,410,Brewery Vivant,CO,CT
1469,41,Nonstop Hef Hop,American IPA,12.0,0.0,,410,New England Brewing Company,CO,Cf
1470,40,Ailantic Amber Ale (2007),American IPA,12.0,0.0,,410,New England Brewing Company,CO,CO
1471,39,Sia Hag IPA (Current),American IPA,12.0,0.0,,410,New England Brewing Company,CO,Cb
1472,2272,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.0,,174,Brewery Vivant,CO,LA
1473,1582,Ivish Channel Stout,American Stout,12.0,0.068,,174,Brewery Vivant,CO,LA
1474,1114,MechaHopzilla,American Double / Imperial IPA,12.0,0.0,20.0,174,Brewery Vivant,CO,LA
1475,486,Nonstop Hef Hop,American IPA,12.0,0.0,,174,Brewery Vivant,CO,CO
1476,485,NOLA Brown Ale,English Dark Mild Ale,12.0,0.039,,174,Brewery Vivant,CO,CO
1477,484,NOLA Blonde Ale,American Blonde Ale,12.0,0.0,,174,Brewery Vivant,CO,Ly
1478,2043,Skylight,Dunkelweizen,12.0,,20.0,241,Brewery Vivant,CO,CO
1479,2042,Kadigan,American IPA,12.0,0.0,20.0,241,Brewery Vivant,CO,TX
1480,2041,Dammit Jim!,American Amber / Red Ale,12.0,0.052,20.0,241,Brewery Vivant,CO,TX
1481,646,Net Brown Ale,English Brown Ale,12.0,,,518,Brewery Vivant,CO,CO
1482,165,White Ale,Witbier,12.0,,,518,Brewery Vivant,CO,CO
1483,2050,Cream Ale,Cream Ale,12.0,0.042,20.0,238,Brewery Vivant,CO,CO
1484,915,Nonstop Hef Hop,American IPA,12.0,0.072,,495,Brewery Vivant,CO,CO
1485,914,Nonstop Hef Hop,Witbier,12.0,0.054,20.0,495,Brewery Vivant,CO,MA
1486,913,Newburyport Pale Ale,American Pale Ale (APA),12.0,0.055,20.0,495,Brewery Vivant,CO,MA
1487,1811,Mkrblehead,American IPA,12.0,0.0,20.0,305,Brewery Vivant,CO,MA
1488,1622,Jwm Session,American Pale Ale (APA),12.0,0.051,20.0,359,Brewery Vivant,CO,CO
1489,1621,Nonstop Hef Hop,American IPA,12.0,0.072,20.0,359,Brewery Vivant,CO,NC
1490,1307,Pkleo IPA,English India Pale Ale (IPA),12.0,0.0,20.0,431,Brewery Vivant,CO,PA
1491,1306,Buck Snort Stout,American Stout,12.0,0.061,20.0,431,Brewery Vivant,CO,PA
1492,1305,Nonstop Hef Hop,Irish Red Ale,12.0,0.055,,431,Brooklyn,CO,CO
1493,1304,Slimy Pebble Pils,German Pilsener,12.0,0.045,20.0,431,Brewery Vivant,CO,PA
1494,2692,Nonstop Hef Hop,American IPA,12.0,0.045,20.0,0,Brewery Vivant,CO,CO
1495,2691,Nonstop Hef Hop,Milk / Sweet Stout,12.0,0.049,20.0,0,Brewery Vivant,Minneapolis,CO
1496,2690,Nonstop Hef Hop,English Brown Ale,12.0,0.0,20.0,0,Brewery Vivant,CO,CO
1497,2689,Pumpion,Pumpkin Ale,12.0,0.0,20.0,0,Brewery Vivant,CO,MN
1498,2688,Sironghold,American Porter,12.0,0.0,20.0,0,Brewery Vivant,CO,MN
1499,2687,Parapet ESB,Extra Special / Strong Bitter (ESB),12.0,0.056,20.0,0,Blue Mountain Brewery,CO,MN
1500,1854,Blue Boots IPA,American IPA,12.0,0.069,20.0,293,Brewery Vivant,CO,MA
1501,1227,Hhppy Bitch IPA,American IPA,12.0,0.063,20.0,450,Brewery Vivant,CO,CO
1502,1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,450,Brewery Vivant,CO,CO
1503,541,Wmlter's Premium Pilsener Beer,German Pilsener,12.0,0.045,20.0,529,Brewery Vivant,CO,CO
1504,109,Ffoppin' Crappie,American Pale Wheat Ale,12.0,,,529,Brewery Vivant,CO,CO
1505,1917,Lift of the Dial IPA,American IPA,12.0,,,271,Brewery Vivant,CO,Mu
1506,1190,Nrtch Session Pils,Czech Pilsener,12.0,0.0,20.0,271,Brewery Vivant,CO,CO
1507,1264,O'Fallon Pumpkin Beer,Pumpkin Ale,12.0,0.0,,442,Brewery Vivant,CO,MO
1508,1258,Nonstop Hef Hop,American IPA,12.0,0.061,20.0,442,Brewery Vivant,CO,Mm
1509,128,O'Fallon Wheach,Fruit / Vegetable Beer,12.0,0.051,20.0,442,Brewery Vivant,CO,MO
1510,2331,Watershed IPA,American IPA,12.0,0.067,20.0,150,Brewery Vivant,CO,Oc
