tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
533,flightview,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
534,flightview,CO-45-EWR-MIA,12:29 a.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
535,,AA-3809-PHX-LAX,2:20 p.m.,6:10 a.m.,11:50 a.m.,6:19 a.m.
536,Af-446-DFW-PHL,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
537,flightview,AA-222-LAX-BOS,,7:31 a.m.,3:30 p.m.,3:14 p.m.
538,Uq-233-LAX-JFK,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
539,,CO-1586-IAH-MCO,9:43 a.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
540,,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,12:10 p.m.,9:28 a.m.
541,,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
542,allegiantair,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
543,flightstats,As-1733-ORD-PHX,,,,
544,Ux-3099-PHX-PHL,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
545,fyightstats,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,8:35 a.m.,7:25 p.m.
546,wirld-flight-tracker,UA-2830-MCO-CLT,2:55 p.m.,3:27 p.m.,11:25 a.m.,5:43 p.m.
547,,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
548,,AA-204-LAX-MCO,10:40 a.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
549,,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
550,,,,,,
551,CO-16-LAX-EWR,Uf-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,,6:28 p.m.
552,,CO-52-IAH-LAX,7:35 a.m.,,,
553,,CO-1090-BOS-IAH,,,,
554,,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
555,flightstats,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
556,weather,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
557,fgightstats,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
558,,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
559,,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
560,flightstats,Ad-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
561,,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
562,UA-858-PVG-SFO,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
563,fuightstats,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
564,,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
565,flylouisville,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
566,Cp-47-IAH-LAX,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
567,,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
568,flightstats,AA-3979-CVG-ORD,7:30 a.m.,,7:55 a.m.,
569,,bnsinesstravellogue,,,2:35 p.m.,
570,,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,8:25 p.m.,7:40 a.m.
571,UA-3515-IAD-MSP,AA-3756-ORD-SLC,10:34 a.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
572,flightstats,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
573,,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
574,ftightstats,CO-47-IAH-LAX,,8:25 p.m.,8:56 p.m.,9:52 p.m.
575,flightstats,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
576,,fuights,,,,
577,flightstats,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,8:41 a.m.,5:34 p.m.
578,flightstats,Aw-4330-CVG-ORD,,3:36 p.m.,11:25 p.m.,6:43 p.m.
579,Ai-1917-JFK-MCO,AA-1434-DFW-MCO,2:35 p.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
580,,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,4:15 p.m.,11:32 a.m.
581,flightstats,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,11:55 p.m.,8:53 p.m.
582,Ax-3859-IAH-ORD,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
583,,CO-1694-LAX-IAH,12:29 a.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
584,AA-59-JFK-SFO,UA-843-LAX-ORD,5:11 a.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
585,,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
586,,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,11:05 a.m.,7:51 a.m.
587,,ailegiantair,,,,
588,Cx-62-IAH-EWR,AA-1007-MIA-PHX,,5:08 p.m.,8:05 p.m.,7:55 p.m.
589,foxbusiness,AA-2525-DFW-MIA,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:06 a.m.
590,UA-858-PVG-SFO,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
591,,UA-938-DEN-ORD,4:16 p.m.,,,
592,flightstats,AA-1221-MCO-ORD,3:50 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
593,,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,10:39 a.m.,6:34 p.m.
594,,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
595,,AA-400-DFW-JFK,,,,
596,flylouisville,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,11:25 a.m.,4:23 p.m.
597,myrateplan,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
598,AA-446-DFW-PHL,AA-1522-SFO-ORD,11:55 p.m.,,5:50 a.m.,
599,mytripandmore,UA-233-LAX-JFK,8:27 a.m.,4:25 p.m.,,12:29 a.m.
600,UA-3515-IAD-MSP,AA-3823-LAX-DEN,,9:00 p.m.,12:15 a.m.,12:15 a.m.
601,fnightstats,,8:25 p.m.,,11:50 p.m.,
602,,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
603,fmightstats,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
604,,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
605,flightstats,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
606,,UA-3373-IAD-PHL,10:30 p.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
607,,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
608,frightstats,UA-828-SFO-ORD,,11:08 p.m.,5:11 a.m.,5:11 a.m.
609,fkightstats,CO-4888-IAH-DAL,3:19 p.m.,5:30 p.m.,10:15 a.m.,6:40 p.m.
610,Cs-50-CLE-EWR,Um-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,2:55 p.m.,2:00 p.m.
611,flightstats,AA-3063-SLC-LAX,7:35 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
612,flightstats,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
613,Ay-1279-DFW-PHX,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:15 a.m.,7:10 p.m.
614,,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
615,,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
616,flightstats,Ah-2268-PHX-ORD,,,7:00 a.m.,
617,Ag-616-DFW-DTW,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
618,flightstats,AA-789-ORD-DEN,9:40 a.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
619,AA-1522-SFO-ORD,UA-854-SFO-IAH,9:24 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
620,feightstats,,,,10:40 a.m.,
621,fmightstats,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,11:25 p.m.,6:43 p.m.
622,feightstats,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
623,AA-2525-DFW-MIA,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
624,,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
625,,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
626,flightstats,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
627,flightstats,aa,2:35 p.m.,,,
628,Ak-2050-ORD-MIA,Ab-3809-PHX-LAX,6:00 a.m.,,6:40 a.m.,
629,flightstats,AA-59-JFK-SFO,1:39 p.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
630,panynj,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
631,,CO-1586-IAH-MCO,9:43 a.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
632,,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
633,panynj,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
634,allegiantair,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,
635,Ax-1434-DFW-MCO,AA-1733-ORD-PHX,5:50 a.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
636,panynj,AA-3-JFK-LAX,12:00 p.m.,,8:41 a.m.,
637,,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
638,panynj,AA-1544-SAN-ORD,11:25 a.m.,,,
639,flylouisville,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,1:45 p.m.,11:21 a.m.
640,AA-649-ORD-SNA,AA-204-LAX-MCO,10:40 a.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
641,travelocity,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
642,AA-484-DFW-MIA,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
643,,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,6:40 a.m.,6:28 p.m.
644,panynj,CO-52-IAH-LAX,7:35 a.m.,,,
645,pcnynj,CO-1090-BOS-IAH,11:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
646,UA-2726-FLL-PHL,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
647,flightstats,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
648,punynj,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,10:40 a.m.,9:45 a.m.
649,panynj,AA-484-DFW-MIA,,4:29 p.m.,7:55 p.m.,7:39 p.m.
650,AA-1221-MCO-ORD,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
651,helloflight,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
652,CO-89-IAH-EWR,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
653,panynj,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
654,AA-518-MIA-JFK,Ab-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
655,panynj,CO-1023-IAH-DEN,11:40 a.m.,,1:05 p.m.,
656,phnynj,afrtravelcenter,,,,
657,,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
658,,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
659,Aj-3063-SLC-LAX,CO-1088-CLE-IAH,8:40 a.m.,,10:54 a.m.,
660,,AA-1664-MIA-ATL,10:15 a.m.,9:16 a.m.,12:10 p.m.,11:56 a.m.
661,Ur-248-PHX-ORD,AA-1279-DFW-PHX,2:15 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
662,,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,
663,businesstravellogue,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
664,AA-3804-PHL-ORD,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
665,,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
666,businesstravellogue,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
667,,CO-63-EWR-IAH,8:27 a.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
668,,CO-47-IAH-LAX,,8:25 p.m.,8:56 p.m.,9:52 p.m.
669,,AA-2050-ORD-MIA,,,2:45 p.m.,
670,Az-484-DFW-MIA,UA-248-PHX-ORD,9:35 a.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
671,,Ae-4330-CVG-ORD,,,,
672,panynj,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
673,,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
674,,AA-4307-ORD-DTW,11:55 a.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
675,wunderground,CO-1694-LAX-IAH,9:21 a.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
676,,UA-843-LAX-ORD,,2:10 p.m.,7:53 p.m.,7:58 p.m.
677,plnynj,UA-37-EDI-EWR,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
678,pnnynj,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,12:57 p.m.,7:51 a.m.
679,pknynj,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
680,phnynj,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
681,,UA-2906-PHL-MCO,3:50 p.m.,,7:15 a.m.,
682,pknynj,UA-938-DEN-ORD,4:17 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
683,punynj,Aj-1221-MCO-ORD,2:35 p.m.,,9:45 p.m.,
684,,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,,6:34 p.m.
685,,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
686,pknynj,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
687,flylouisville,UA-664-ORD-PHL,4:31 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
688,,AA-3756-ORD-SLC,10:34 a.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
689,myrateplan,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
690,AA-222-LAX-BOS,AA-1522-SFO-ORD,6:55 a.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
691,UA-664-ORD-PHL,UA-233-LAX-JFK,5:11 a.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
692,panynj,AA-3823-LAX-DEN,9:40 a.m.,9:00 p.m.,6:59 a.m.,12:15 a.m.
693,panynj,AA-2312-DFW-DTW,,8:25 p.m.,11:50 p.m.,11:50 p.m.
694,pknynj,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
695,ptnynj,AA-431-MIA-SFO,8:35 a.m.,,11:50 a.m.,
696,Cn-1088-CLE-IAH,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
697,,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,1:29 p.m.,3:50 p.m.
698,AA-3786-IAH-ORD,AA-85-JFK-SFO,10:54 a.m.,,,
699,panynj,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
700,allegiantair,UA-828-SFO-ORD,,11:08 p.m.,5:11 a.m.,5:11 a.m.
701,,CO-4888-IAH-DAL,3:19 p.m.,5:30 p.m.,10:15 a.m.,6:40 p.m.
702,Uv-2906-PHL-MCO,Ue-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
703,,Ul-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
704,Ua-938-DEN-ORD,AA-3063-SLC-LAX,7:35 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
705,panynj,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
706,,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
707,,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
708,,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:55 p.m.,3:43 p.m.
709,,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
710,psnynj,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
711,wunderground,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
712,pynynj,,9:24 a.m.,,,
713,,,,,11:53 a.m.,
714,panynj,AA-789-ORD-DEN,,1:19 p.m.,2:35 p.m.,3:13 p.m.
715,,AA-4330-CVG-ORD,2:45 p.m.,,10:40 a.m.,
716,foxbusiness,AA-85-JFK-SFO,,3:36 p.m.,12:00 a.m.,6:43 p.m.
717,,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,11:35 a.m.,8:06 a.m.
718,phnynj,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
719,CO-1694-LAX-IAH,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,11:05 a.m.,6:15 p.m.
720,,boston,,,,
721,,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
722,,CO-50-CLE-EWR,11:35 a.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
723,Ap-1434-DFW-MCO,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
724,panynj,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
725,CO-47-IAH-LAX,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
726,Ug-3050-PHX-CLT,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
727,,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,7:15 a.m.,6:19 a.m.
728,,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
729,,AA-222-LAX-BOS,,7:31 a.m.,3:30 p.m.,3:14 p.m.
730,Aa-4307-ORD-DTW,AA-3859-IAH-ORD,1:17 p.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
731,AA-466-IAH-MIA,AA-1733-ORD-PHX,5:50 a.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
732,,CO-1586-IAH-MCO,9:43 a.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
733,feightexplorer,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
734,flightexplorer,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
735,AA-2957-DFW-CVG,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
736,Ug-62-IAH-EWR,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
737,flylouisville,UA-5487-SFO-MRY,7:03 p.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
738,Ak-616-DFW-DTW,AA-204-LAX-MCO,10:40 a.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
739,travelocity,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
740,Ug-3050-PHX-CLT,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
741,,AA-3756-ORD-SLC,9:54 a.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
742,,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
743,,AA-484-DFW-MIA,,,,
744,,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
745,allegiantair,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,,4:09 p.m.
746,Ca-45-EWR-MIA,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
747,Ah-4307-ORD-DTW,AA-466-IAH-MIA,5:05 p.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
748,,AA-2957-DFW-CVG,2:15 p.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
749,,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
750,,AA-3979-CVG-ORD,7:30 a.m.,,,
751,UA-3373-IAD-PHL,AA-1279-DFW-PHX,,2:04 p.m.,2:35 p.m.,3:30 p.m.
752,,UA-382-IAD-LAX,1:45 p.m.,,,
753,,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
754,Co-1250-MIA-IAH,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
755,,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
756,,AA-2050-ORD-MIA,10:40 a.m.,,,
757,,,,,5:15 p.m.,
758,feightexplorer,gxfox,,,,
759,,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
760,UA-2515-DFW-CLT,AA-4307-ORD-DTW,11:55 a.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
761,,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
762,,UA-37-EDI-EWR,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
763,flightexplorer,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,11:05 a.m.,7:51 a.m.
764,CO-1561-PHX-IAH,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
765,fzightexplorer,AA-1007-MIA-PHX,,5:08 p.m.,8:05 p.m.,7:55 p.m.
766,,AA-2525-DFW-MIA,7:10 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
767,,UA-938-DEN-ORD,4:17 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
768,,AA-1221-MCO-ORD,3:50 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
769,,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
770,UA-938-DEN-ORD,UA-664-ORD-PHL,3:30 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
771,foightexplorer,UA-37-EWR-MCO,,1:48 p.m.,4:17 p.m.,4:17 p.m.
772,Ah-222-LAX-BOS,AA-1522-SFO-ORD,10:30 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
773,,AA-3823-LAX-DEN,9:40 a.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
774,Cu-4888-IAH-DAL,AA-2312-DFW-DTW,,8:25 p.m.,11:50 p.m.,11:50 p.m.
775,fgightexplorer,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
776,CO-1250-MIA-IAH,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
777,,UA-3373-IAD-PHL,10:30 p.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
778,,AA-649-ORD-SNA,,1:30 p.m.,8:00 p.m.,3:50 p.m.
779,flightexplorer,UA-828-SFO-ORD,2:35 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
780,flightview,CO-4888-IAH-DAL,3:19 p.m.,5:30 p.m.,10:15 a.m.,6:40 p.m.
781,flightexplorer,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
782,,AA-3804-PHL-ORD,2:35 p.m.,,,
783,Uy-3925-IAD-ORF,AA-2525-DFW-MIA,9:20 a.m.,7:39 a.m.,11:35 a.m.,11:06 a.m.
784,flightexplorer,UA-233-LAX-JFK,5:11 a.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
785,flightexplorer,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
786,flightexplorer,Av-4277-CVG-JFK,11:50 p.m.,,,
787,flightexplorer,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,11:08 p.m.,3:13 p.m.
788,flightexplorer,AA-222-LAX-BOS,10:20 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
789,,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
790,fwightexplorer,CO-58-DEN-IAH,5:05 p.m.,,7:45 a.m.,
791,UA-858-PVG-SFO,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,11:50 a.m.,6:19 a.m.
792,flightexplorer,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
793,,AA-2050-ORD-MIA,,,2:45 p.m.,
794,AA-2525-DFW-MIA,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
795,CO-50-CLE-EWR,AA-484-DFW-MIA,,4:29 p.m.,7:55 p.m.,7:39 p.m.
796,mia,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
797,,AA-2525-DFW-MIA,7:10 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
798,AA-484-DFW-MIA,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
