ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
524,weather,AA-3-JFK-LAX,12:00 p.m.,nan,3:15 p.m.,3:16 p.m.
525,world-flight-tracker,AA-3-JFK-LAX,12:00 p.m.,12:11 %$p.m.,3:15 p.m.,3:16 p.m.
526,wunderground,AA-3-JFK-LAX,12:00 p.m.,12:11# p.m.,3:15 p.m.,3:16 p.m.
527,aa,AA-3063-SLC-LAX,8:20 p.%m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
528,airtravelcenter,nan,nan,8:39 p.m.,9:20 p.m.,9??:20 #p.m.
529,allegiantair,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,nan
530,boston,nan,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
531,businesstravellogue,AA-3063-SLC-LAX,nan,8:39 p.m.,nan,9:20 p@@.@@m.
532,flightarrival,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 $??p.m.,9:20 p.m.
533,flightaware,nan,8:20 p.m.,nan,nan,9:20 p.m.
534,flights,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m#.
535,flightstats,AA-3063-SLC-LAX,8:20@@ p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
536,nan,AA-3063-SLC-LAX,nan,8:39 p.m.,9$:20 p.m.$,nan
537,flylouisville,??AA-3063-SLC-LAX$,8%:20 p.m.,$8:39 %p.m.,9:20 p.m.,9:20 p.m.
538,nan,AA-3063-SLC-LAX,8:20 p.m.,8:39# p.m@@.,9:20 p.m.,9:20 p$.m.
539,nan,AA-3063-SLC-LAX,8:2??0 p.m.,8:39 p.m.,9:20 p.m@@@@.,9:20 p.m.
540,gofox,AA-3063-SLC-LAX,8:$20 p.m#.,8:39 p.m.,nan,9:20 p.m.
541,helloflight,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.??,nan
542,ifly,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,nan,9:20 p.m.
543,myrateplan,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m%.,9:20 p.m.,9:20 p.m.
544,mytripandmore,AA-3063-SL??C-LAX,8:20 p.m.,nan,nan,9:20 p.m.
545,orbitz,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
546,panynj,AA-30??6#3-SLC-LAX,8:20 p.m#.,8:39 p.m.,@@9:%20 p.m.,9:20 p.m.
547,qui%cktrip,nan,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
548,traveloc$ity,nan,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
549,nan,AA-3063-SLC-LAX,8:20 %p.#m.,8:39 p.m.,9:$20 p.m.,9:20 p.m.
550,wunderground,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
551,nan,nan,7:00 a.m.,7:25 a.m.,9:55 a.m.,nan
552,airtravelcenter,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
553,allegiant%air,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,nan
554,boston,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:$55 a.m$.,nan
555,businesstravellogue,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.??,9:55 a.m.,9:45 a.m.
556,fli@@ghta%rrival,AA-3468-CV@@G-$MIA,7:0$0 a.m.,nan,9:$55 a.m.??,nan
557,flightaware,nan,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
558,flightexplorer,AA-3468-CVG-MIA,nan,7:25 a.m.,9:55 a.m.,9:45 a.m.
559,flights,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
560,flightstats,AA-3468-CVG-MIA,7:00 a.%$m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
561,flightview,nan,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
562,flylouisville,AA-3468-CVG-MIA,7:00 a.m.,nan,9:55 a.m.,??9:45 a.m.
563,$flytecomm,AA-3468-CVG-MIA,%7:0%0 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
564,foxbusiness,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
565,gofox,AA-3468-CVG-MIA,7#:0??0 a.m.,7:25 a.m.,9:55 a.m.,nan
566,nan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
567,ifly,AA-3468-CVG-M$IA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
568,myrateplan,nan,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
569,mytripandmore,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,nan
570,or#bit$z,AA-3468-CVG-MIA,nan,7:25 a.m.,nan,9:45 a.m.
571,nan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
572,quicktrip,AA-3468-CVG-MIA,nan,7:25 a.m.,nan,9:45 a.m.
573,trav%elocity,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
574,usatoday,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
575,weather,nan,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
576,world-flight-tr%acker,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:????55 a.m.,9:45 a.m.
577,wunderground,nan,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
578,aa,AA-3@@756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
579,airtravelcenter,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.??m.
580,allegiantair,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,nan,2:50 p.m.
581,boston,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,nan
582,businesstravellogue,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
583,flightaware,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
584,nan,AA-%3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:4??5 p.m.,nan
585,fligh$ts%,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
586,flightstats,AA-3756-ORD-SLC,nan,#1$2:41 p.m.,2:45 p.m.,2:50 p.m.
587,nan,AA-3756-??ORD-SLC,12:15 p.m.,12:41 p.m.,@@2:45 p.m.,2:50 p.m.%
588,flylouisville,AA@@-3756-OR@@D-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
589,flytecomm,AA-3756-ORD-SLC,nan,12:41 p.m.,2:45 p.m.,2:50 p.m.
590,foxbusiness,nan,12:15 p.m.,12#:4$1 p.m.,nan,2:50 p.m.
591,gofox,AA-3756-OR@@D-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
592,helloflight,nan,12:15 p.m.,12:41 p.m.#,2:45 p.m.,2:5$0 p.m%.
593,ifly,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
594,myrateplan,AA-3756-ORD-SLC,nan,12:41 ##p.m.,2:45 p.m.,2:50 p.m.
595,orbitz,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,nan,2:50 p.m??.
596,ord,AA-3756-ORD-SLC,nan,12:41 p.m.,2:45 p.m.,nan
597,panynj#,AA-3756-ORD-SLC,nan,%12:41 p$.m.,2:45 p.m.,2:50 p.m.
598,quicktrip,AA-3756-ORD@@-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
599,travelocity,nan,nan,12:41 p.m.,2:45 p.m.,nan
600,usatoday,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
601,nan,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
602,world-flight-tracker,nan,nan,12:41?? p.m.,2:45 p.m.,nan
603,wunderground,nan,12:15 p.m.,12:41 p.m.,2:45 p.m.,nan
604,aa,nan,4$:00 p.m.,4:12 p.m.,6:4$0 #p.m.,6:15 p.m.
605,airtravelcenter,nan,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
606,al#legian??tair,%AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 $p.%m.,6:15 p.m.
607,bosto%n,nan,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
608,nan,AA-3786-IAH-ORD,4#:00 p.m.,4:12 p.m.,6:40 p.m.,nan
609,flightarrival,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.#m.,6:15 p.m.
610,flightaware,AA-3786-IAH-ORD,4:00 p.m.,nan,6:40 p.m.,6:15 p.m.
611,flight$%s,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
612,flightstats,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
613,flightview,AA%-%3786-IAH-ORD,4:00 p#.m@@.,4:12 p.m.,nan,6:15 p.m.
614,flightwise,AA-3786-IAH-ORD,4:00 p.m.,nan,nan,6:15 p.m.
615,flylouisville,nan,nan,4:12 p.m.,6:40 p.m.,6:15 p.m.
616,flytecomm,nan,4:00 p.m.,4:12 p.m.,nan,6:15 p.m.
617,fox@@bus@@iness,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
618,gofox,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
619,helloflight,AA-3786-IAH-ORD,4:00 p.m.,nan,6:40 p.m.,6:1$5 p.m.
620,if%@@ly,AA-3786-IAH-ORD,4:00 p.m.,nan,6:40 p.m.,6:15 p.m.
621,myrateplan,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:$40 p.m.$,nan
622,mytri$pandmore,AA-3786-IAH-ORD,4:0%0 p.m.$,4:12 p.m.,6:40 p.m.,nan
623,orbitz,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
624,ord,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:??40 p$.m.,6:15 p.m.
625,nan,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:??15 p.m.
626,quicktrip,nan,4:00$ p.m.??,4:12 p.m.,6:40 p.m.,6:15 p.m.
627,travelocity,AA-3786-IAH-ORD,4:00 p.m.,nan,6:40 p.m.,6:15 p.m.
628,usatoday,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.??,nan,6:15 %p.m.
629,nan,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40% p.m.,nan
630,world-flight-tracker,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,nan
631,wunderground,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
632,nan,AA-3804-PHL-ORD,nan,2:44 p.m.,4:05 p.m.,3:43 p.m.
633,airtravelcenter,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
634,allegiantair,AA-3804-PHL-ORD,2:35 p.m.,2$:4??4 p.m.,4:05 p.m.,3:43 p.m.
635,boston,AA-3804-PHL-ORD,2:35 p.m.,??2:44 p.m.,4:05 p.m.,3:43 p.m.
636,businesstravellogue,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,nan,3:43 p.m.
637,nan,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
638,flightexplorer,AA-3804-P#HL-ORD,#2:35 p.m.,nan,4:05 p.m.,3:43 p.m.
639,flights,AA-3804-PHL-ORD,nan,2:44 p.m.,4:05 p.m.,3:43 p.m.
640,flightstats,AA-3804-PHL-ORD,2:35 p.m.,#2:44 p.m.,4:05 p.m.,nan
641,flightview,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4%:05 p.#m.,3:43 p.m.
642,flylouisville,nan,2:35 p.m.,nan,4:05 p.m.,3:43 p.m.
643,flytecomm,#AA-380@@4-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
644,foxbusiness,AA-3804-PHL-ORD,2:3#5 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
645,gofox,nan,nan,2:44 p.m.,4:05 p.m.,nan
646,helloflight,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
647,ifly$,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.$m.,nan
648,nan,nan,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
649,orbitz,AA-3804-PHL-ORD,nan,nan,4:05 p.m.,nan
650,nan,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05$ p.m#.,3:43 p.m.
651,pany@@n@@j,AA-3804-PHL-O@@R%D,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
652,phl,$AA-3804-PHL-ORD,nan,2:44 p.m.,4:05 p.m.,nan
653,quicktrip,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,@@4:05 p.m.%,3:43 p.m.
654,travelocity,AA-3804-PHL-ORD,2:35 p.m.,2:44 p$.m.,4:05 p.m.,3:43 p.m.
655,usatoday,AA-3804-PH$L-ORD,2:35 p.@@m%.,2:44 p.m.,nan,3:43 p.m.
656,we%ath??er,AA-$3804-??PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,nan
657,world-flight-tracker,AA-3804-PHL-ORD,2:35 @@p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
658,wunderground,AA-3804-PHL-O%RD,2:35 p.m.,nan,4:05 p.m.,3:43 p.m.
659,aa,AA-3809??%-PHX-LAX,6:00 a.m.,nan,6:40 a.m.,6:19 a.m.
660,airtravelce$nter,AA-380#9-P#HX-LAX,6:00 a.m.,6:@@1@@0 a.m.,6:40 a.m.,6:19 a.m.
661,allegiantair,nan,6:00 a.m.,6:10$ a.#m.,nan,6:19 a.m.
662,b??oston,nan,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
663,nan,nan,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
664,nan,nan,6:00 a.m.,6:1%0 a.m.,6:40 a.m.,6:19 a.m.
665,flightaware,AA-3809-PHX-LAX,nan,6:10 a.m.,6:40 a.m.,nan
666,flightexplorer,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,nan
667,nan,AA-3809-PHX-LAX,6:00 a.m.,$6:10 a.%m.,6:40 a.m.,6:19 a.m.
668,flightstats,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
669,flightview,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.??,6:19 a.m.
670,flightwise,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,#6:40 $a.m.,6#:19 a.m.
671,flylouisville,AA-3809-PHX-LAX,6:00 a.m.,6%:10 ??a.m.,@@6:40 a.@@m.,nan
672,flytecomm,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
673,foxbusiness,AA-3809-PHX-LAX,nan,6:10 a.m.,6:40 a.m.,nan
674,gofox,AA-3809-PHX#-LAX,6:00 a.m.,nan,nan,6:19 a.m.
675,helloflight,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:#40 a.m.,6:19 a.m.
676,ifly,AA-3809-PHX-LAX,6:00 a.m.,nan,6:40 a.m.,6:19 a.m.
677,my#rateplan,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m@@.,6:40 a.m.,6:19 a.m.
678,orbitz,AA??-#3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
679,panynj,AA-3809-PHX-L$AX@@,6:00 a.@@m.#,6:10 a.m.,6:40 a.m.,6:19 a.m.
680,quicktrip,AA-3809-PHX-LAX,6:00 a.m@@.$,nan,nan,6:19 a.m.
681,travelocity,AA-3809-PHX-LAX,6:00 a.m.,nan,6:40 a.m.,6:19 a@@.m@@.
682,usatoday,AA-3@@809-PHX-LAX,6:00 a.m.,nan,6:40 a.m.,nan
683,weather,AA-3809-PHX-LAX,@@6:0@@0 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
684,world-flight-tracker,AA-3809-PHX-LAX,6:00 a.m.,6@@:10 a.m.%,6:40 a.m.,6:19 a.m.
685,wunderground,AA-3809-PHX-LAX,6:00# a.m#.,6:10 a.m.,6:4??0 a$.m.,6:19 a.m.
686,$??aa,AA-3823-LAX-DEN,nan,9:00 p.m.,12:15 a.m.,12:15 a.m.
687,airtravelcenter,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,nan
688,allegiantair,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
689,boston,AA-3823-LAX-DEN,9:00?? p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m@@.
690,businesstravellogue,AA-3823-LAX-DEN,nan,9:00 p.m.,12:15 a.m.,12:15 a.m.
691,den,A%A-3823-LAX-DEN,nan,9:00 p.m.,12:15 a.m.,12:15 a.m.
692,flightaware,AA-3823-LAX-DEN,nan,nan,12:15 a.m.,12:15 a.m.
693,flightexplorer,AA-3823-LAX-DEN,nan,9#:00 p.m??.,12:15 a.m.,12:15 a.m.
694,flights,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
695,flightstats,AA-3823-LAX-DEN,nan,9:00 @@p.m.@@,nan,12:1#??5 a.m.
696,flightview,AA-3823-LAX-DEN,9??:00$ p.m.,9:00 p.m.,12:15 a.m.,nan
697,flylouisville,AA-3823-LAX-DEN,9:00 p.m.,nan,12:15 a.m.,12:15 a.m.
698,flytecomm,nan,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
699,foxbusiness,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:1@@5 a.m.#
700,go@@fo#x,AA-3823@@-L$AX-DEN,9:00 p.m.,9:00 p.m.,1??2:15 a#.m.,12:15 a.m.
701,helloflight,AA-3823-LAX-DEN,9:00 p.m.,9:0$0 p.m.%,12:1$5 a.m.,12:15 a.m.
702,ifly,AA-3823-LAX-DEN,nan,9:00 p.m.,nan,nan
703,myrateplan,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
704,mytripandmore,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,nan
705,orbitz,AA-3823-LAX-DEN,nan,nan,12:15 a.m.,12:15 a.m.
706,panynj,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15?? a.m.,12:15 a.m.
707,quicktrip,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
708,travelocity,AA-3823-LAX-DEN,9:00 p.m.,9%:00 p.m@@.,12:15 a.m.,12:15 a.m.
709,weather,AA-3823-LAX-DEN,9$:00 p.m.,9:00?? p.m.,12:15 a.m.,12:15 a.m.
710,world-flight%-tracker,nan,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
711,wun%derground,AA-3823-LAX-DE@@N,9:00 p.m.,9:00 p.m.,12:15 a.m%.,12:15 a.m.
712,#a$a,AA-3842-MSP-ORD,6:00 a.m.,6$:56 a.m.,7:30 a.m.,7%:5%1 a.m.
713,airtravelcenter,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.#m.,7:30 a.m.,7%:51 a.m.
714,allegiantair,AA-38@@4%2-MSP-ORD,6:00 a.m.,6:56 a.m.,#7:30 a.m.,7:51 a.m.
715,boston,AA-3842-MSP-ORD,6:00 a.m.,6:$#56 a.m.,7:30 a.m.,7:51 a.m.
716,businesstravellogue,AA-3842-MSP-ORD,6:00 a.m.,nan,7:30 a.m.,nan
717,flightaware,nan,6:00 a.m.,6:56 a.m.,7:30 a.m.,nan
718,flightexplorer,AA-3842-MSP-ORD,nan,6:56 a.m.,7:30 a.m.,7:51 a.m.
719,flights,AA-$3842-MSP-O@@RD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
720,flightstats,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
721,flightview,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
722,flightwise,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
723,flylouisville,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
724,flytecomm,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,nan,nan
725,foxbusiness,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:5??1 a.m.
726,nan,AA-@@3842-MSP-ORD,6:#00 a%.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
727,helloflight,AA-3842-MSP-ORD,6:00 a.m.,nan,7:30 a.m.,7:51 a.m.
728,if$l%y,AA-3842-M#SP-ORD#,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
729,myra??teplan,A%A-3842-MSP-ORD,6:00 a.m.,nan,nan,7:51 a.m.
730,#mytripandmore,AA-3842-MSP-ORD,6:00 a.m.,6@@:56 a.m.,nan,7:51 a.m.
731,nan,AA-3842-MS@@P-ORD,nan,6:$56 a.m.,7:30 a.m.,7:51 a.m.
732,ord,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
733,panynj,nan,6:00 a.m.,nan,7:30 a.m.,7:51 a.m.
734,quicktrip,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
735,travelocity,AA-3842-MSP-ORD,6:00 a.m.,6:56 a@@.@@m.,7:30 a.m.,nan
736,weather,AA-3842-MSP-ORD,6:00 a.m.,nan,7:30 a.m.,7:51 a.m.@@
737,world-flight-tracker,AA-3842-MSP-ORD,6#:00 a.m.,6%:56 a%.m.,7:%30 a.m.,7:51 a.m.
738,wunderground,AA-3842-MSP-ORD,6:00 a.m.,6:56 a??.m.,7:30 a.m.,7:51 a.m.
739,aa,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,nan,9:32 a.m.
740,airtravelcenter,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
741,allegiantair,AA-3859-IAH-ORD,nan,7:$16 a.@@m.,9:40 a%.m$.,9:32 a.m.
742,nan,AA-3859-IAH-??ORD,7:10 a%.m.,7:16 %a.#m.,nan,%9:32 a.m@@.
743,businesstravellogue,nan,7:10 a.m.,7:16 a.m.,9:40 $a.m.,9:32 a.m.
744,flightarrival,AA-3859-@@IAH-ORD,7:10 a.m.,7:@@@@16 a.m.,9:40 a.m.,9:32# @@a.m.
745,nan,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.$@@,nan
746,flightexplorer,AA-3859-IAH-ORD,7:10 a.m.,nan,9:40 a.m.,nan
747,flights,nan,nan,7:16 a.m??.,9:??40 a.m.,9:32 a.m.
748,flightstats,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,nan,9:32 a.m.
749,flightview,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
750,flightwise,nan,7:10 a.m.,7:16 a.m.,@@9:40?? a.m.,9:32 a.m.
751,flylouisville,AA-3859-IAH-ORD,nan,7:16 a.m.,9:40 a.m.,nan
752,nan,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
753,foxbusiness,AA-3859-IAH-ORD,7:10 a.m.,nan,9:40 a.m.,9:32 a.m.
754,nan,AA-3859-IAH-ORD,7:#10 #a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
755,helloflight,AA-3859-IAH-ORD,7:10 a.m.,nan,9:40 a.m.,9:32 a.m.
756,nan,nan,nan,7:16 a.m.,nan,9:32 a.m.
757,orbitz$,AA-3859-IAH-ORD,@@7:10 a.m.,nan,9:40 a.m.,nan
758,ord,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,nan,9:32 a.m.
759,panynj,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,nan,9:32 a.m.
760,quicktrip,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,nan,9:32 a.m.
761,travelocity,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
762,usatoday,nan,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
763,weather,AA-3859-IAH-ORD,7:10 a.m.,nan,9:40 a.m.,9:32 a.m.
764,world-flight-tracker,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,nan,nan
765,wunderground,AA-3859-IAH-ORD,7:10 a.m.,nan,9:40 a.m.,9:32 a.m.
766,aa,AA-#3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,nan
767,airtravelcenter,AA-3979-CVG-ORD,7:30 a.m%.,8:04 a.m.,nan,8:06 a.m.
768,allegiantair,AA-3979-CVG-ORD,nan,nan,8:00 a.m.,8:06 a.m.
769,boston,nan,7:30 a.m.,8:04 a.m.,$8:00 a.m.,8:06 a.m.
770,businesstravellogue,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
771,flightaware,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,nan,8:06@@ a.m.@@
772,flightexplorer,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,nan
773,flights,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
774,flightst@@%ats,nan,7:30 a.m.,8:04 a.m.,8#:00 a.m.,8:06 a.m.
775,flightview,AA-3979-CVG-ORD,@@7:30 a.m.,8:04 a.m.,??8:0??0 a.m.,nan
776,fly#louisv#ille,nan,7:30 a.m.,nan,8:00 a.m.,8:06 a.m.
777,flytecomm,nan,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
778,foxbusiness,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
779,gofox,nan,7:30 a.m.,nan,8#:00 a.m.??,8:0$6?? a.m.
780,helloflight,AA-3979-CVG-ORD,nan,8:04 a.m.,8:00 a.m.,8:06 a.m.
781,#if#ly,AA-$3979-CVG-ORD,nan,8:04 a.m.,8:00 a.m.,8:06 a.m.
782,%my@@rateplan,nan,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
783,mytripandmore,AA-3979-CVG-ORD,7:30 a.m.,8:??04 a.m.,8:00 a.m.,8:06 a.m.
784,orbitz,nan,@@7:30 a@@.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
785,ord,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,%8:0@@6 a.m.
