index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
968,1028.0,Aaah Bock Lager,Vienna Lager,16.0,0.06,,365,Great River Brewery,Davenport,IA
969,865.0,Widespread Wit,Witbier,16.0,0.055,10.0,365,Great River Brewery,Davenport,IA
970,864.0,Roller Dam Red Ale,Irish Red Ale,16.0,0.054,30.0,365,Great River Brewery,Davenport,IA
971,863.0,483 Pale Ale,American Pale Ale (APA),16.0,0.053,48.0,365,Great River Brewery,Davenport,IA
972,672.0,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,16.0,0.09,327.264687717455,365,Great River Brewery,enpo,IA
973,655.0,Farmer Brown Ale,American Brown Ale,16.0,0.07,22.0,365,Great River Brewery,Davenport,IA
974,540.0,Big Cock IPA,American IPA,16.0,0.07,70.0,356,Great River Brewery,Davenport,IA
975,539.0,Oktoberfest,Märzen / Oktoberfest,16.0,0.3401706625378864,25.0,365,Great River Brewery,Davenport,IA
976,517.0,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,16.0,0.048,25.0,365,Great River Brewery,Davenport,IA
977,371.0,Redband Stout,American Stout,16.0,0.06,36.0,365,Great River Brewery,Davenport,IA
978,190.0,483 Pale Ale (2010),American Pale Ale (APA),16.0,0.053,48.0,365,Great River Brewery,Davenport,IA
979,189.0,Roller Dam Red Ale (2010),Irish Red Ale,16.0,0.054,30.0,365,Great River Brewery,Davenport,IA
980,1106.0,Pablo Beach Pale Ale,American Pale Ale (APA),12.0,0.05,30.0,466,Green Room Brewing,Jacksonville,FL
981,2314.0,Wild Trail Pale Ale,American Pale Ale (APA),12.0,0.057,44.0,156,Greenbrier Valley Brewing Company,Lewisburg,WV
982,2313.0,Mothman Black IPA,American Black Ale,12.0,0.067,71.0,156,Greenbrier Valley Brewing Company,Lewisburg,WV
983,2461.0,r,Märzen / Oktoberfest,16.0,0.058,,#^^#####86,Grey Sail Brewing Company,Westerly,RI
984,2044.0,Captain's Daughter,American Double / Imperial IPA,12.0,0.085,69.0,86,Grey Sail Brewing Company,Westerly,RI
985,1567.0,Autumn Winds,Märzen / Okefrebotst,16.0,0.3439296219816519,,379,GreySailBrewingofRhodeIsland,Westerly,RI
986,1505.0,Flying Jenny Extra Pale Ale,American Pale Ale (APA),12.0,0.06,54.0,379,Grey Sail Brewing of Rhode Island,Westerly,RI
987,1186.0,Hazy Day Belgian-Style Wit,Witbier,16.0,0.04,20.0,379,Grey Sail Brewing of Rhode Island,Westerly,RI
988,1185.0,Bring Back the Beach Blonde Ale,American Blonde Ale,16.0,0.055,,379,Grey Sail Brewing of Rhode Island,Westerly,RI
989,984.0,Leaning Chimney Smoked Porter,American Porter,16.0,0.06,34.0,379,Grey Sail Brewing of Rhode Island,Westerly,RI
990,693.0,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),12.0,0.06,54.0,379,Grey Sail Brewing of Rhode Island,Westerly,RI
991,631.0,Flagship Ale,Cream Ale,12.0,0.049,22.0,379,Grey Sail Brewing of Rhode Island,Westerly,RI
992,2375.0,Mr. Blue Sky,American Pale Wheat Ale,16.0,0.045,6.0,124,ffi,Birmingham,MI
993,2143.0,3 Sdrooges,Winter Warmer,16.0,0.065,,124,Griffin Claw Brewing Company,Birmingham,MI
994,7579.091359722403,Screamin�?Pumpkin,Pumpkin Ale,16.0,0.05,25.0,124,Griffin Claw Brewing Company,Birmingham,MI
995,2141.0,Grand Trunk Bohemian Pils,Czech Pilsener,16.0,0.05,35.0,124,Griffin Claw Brewing Company,Birmingham,MI
996,2140.0,El Rojo,American Amber / Red Ale,16.0,0.065,25.0,124,Griffin Claw Brewing Company,Birmingham,MI
997,2139.0,y,American IPA,16.0,0.075,,124,Griffin Claw Brewing Company,Birmingham,MI
998,2138.0,Grind Line,American Pale Ale (APA),16.0,0.05,35.0,124,Griffin Claw Brewing Company,Bir??ming~!ham,MI
999,6472.965575653931,Norm's Gateway IPA,American IPA,12.0,0.04,55.0,124,Griffin Claw Brewing Company,Birmingham,MI
1000,1570.0,Lemon Shandy Tripel,Tripel,16.0,0.09,,124,Griffin Claw Brewing Company,Birmingham,MI
