ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
522,quicktrip,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
523,%travelocit@@y,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
524,weather,nan,nan,7:39 a.m.,12:21 a.m.,3:16 p.m.
525,world-flight-tracker,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
526,wunderground,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
527,aa,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
528,airtravelcenter,CO-62-IAH-EWR,nan,8:39 p.m.,9:20 p.m.,nan
529,allegiantair,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
530,boston,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
531,businesstravellogue,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
532,flightarrival,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,nan,9:20 p.m.
533,flightaware,AA-3063-SLC-LAX,nan,8:39 p.m.,9:20 p.m.,9:20 p.m.
534,flights,AA-3063-SLC-LAX,nan,8:39 p.m.,9:20 p.m.,9:20 p.m.
535,flightstats,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
536,flightview,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
537,flylouis%vil#le,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
538,flytecomm,AA-3063-SLC-LAX,nan,8:39 p.m.,9:20 p.m.,9:20 p.m.
539,foxbusiness,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
540,gofox,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
541,helloflight,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
542,ifly,AA-3063-SLC-LAX,11:15 a.m.,nan,9:20 p.m.,9:20 p.m.
543,myrateplan,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,nan,9:20 p.m.
544,mytripandmore,CO-62-IAH-EWR,8:20 p.m.,8:39 p.m.,9:20 p.m.,nan
545,nan,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
546,pa??nynj,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
547,quicktrip,nan,8:20 p.m.,8:39 p.m.,11:35 a.m.,nan
548,travelocity,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
549,weather,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
550,wunderground,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,nan,9:20 p.m.
551,aa,nan,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
552,airtravelcenter,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
553,allegiantair,nan,7:00 a.m.,7:25 a.m.,12:10 p.m.,9:45 a.m.
554,nan,nan,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
555,nan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
556,flightarrival,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
557,nan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
558,nan,AA-3468-CVG-MIA,nan,7:25 a.m.,9:55 a.m.,9:45 a.m.
559,nan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
560,flightstats,nan,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
561,flightvi%??ew,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
562,flylouisville,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
563,flytecomm,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
564,foxbusiness,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
565,nan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
566,he#lloflight,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
567,if@@@@ly,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
568,myrateplan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
569,mytripandmore,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
570,orbitz,nan,7:00 a.m.,7:25 a.m.,nan,9:45 a.m.
571,nan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
572,quicktrip,nan,7:00 a.m.,7:25 a.m.,9:55 a.m.,nan
573,traveloci@@ty,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
574,usatoday,AA-3468-CVG-MIA,nan,7:25 a.m.,9:55 a.m.,9:45 a.m.
575,weather,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
576,world-flight-tracker,AA-3468-CVG-MIA,nan,7:25 a.m.,9:55 a.m.,9:45 a.m.
577,wund%erground,nan,7:00 a.m.,7:25 a.m.,nan,9:45 a.m.
578,aa@@$,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
579,airtravelcenter,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,nan,2:46 p.m.
580,allegiantair,AA-3756-ORD-SLC,10:40 a.m.,12:41 p.m.,nan,2:50 p.m.
581,bo%ston,AA-3756-ORD-SLC,nan,12:41 p.m.,2:45 @@p$.m.,2:50 p.m.
582,b@@usinesstravellogue,AA-3756-ORD-SLC,12:15 p.m.,nan,2:45 p.m.,2:50 p.m.
583,flightaware,CO-62-IAH-EWR,12:15 p.m.,12:41 p.m.,2:45 p.m.,nan
584,flightexplorer,nan,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
585,flights,nan,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
586,flightstats,AA-3756-ORD-SLC,10:40 a.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
587,flightview,AA-3756-ORD-SLC,nan,12:41 p.m.,2:45 p.m.,2:50 p.m.
588,flylouisville,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
589,flytecomm,nan,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
590,foxbusiness,AA-3756-ORD-SLC,10:40 a.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
591,gofox,nan,12:15 p.m.,12:41 p.m.,nan,2:50 p.m.
592,helloflight,CO-62-IAH-EWR,nan,12:41 p.m.,2:45 p.m.,10:47 a.m.
593,ifly,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
594,myrateplan,AA-3756-ORD-SLC,nan,7:39 a.m.,2:45 p.m.,2:50 p.m.
595,orbitz,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
596,ord,AA-3756-ORD-SLC,12:15 p.m.,nan,2:45 p.m.,2:50 p.m.
597,panynj,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 ??p.m.,2:50 p.m.
598,nan,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
599,nan,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,nan,2:50 p.m.
600,usatoday,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:46 p.m.
601,wea??ther,nan,12:15 p.m.,12:41 p.m.,2:45 p.m.,11:44 a.m.
602,world-flight-tracker,nan,12:15 p.m.,12:41 p.m.,7:30 a.m.,2:50 p.m.
603,wunder??ground,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
604,nan,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
605,airtravelcenter,AA-3786-IAH-ORD,nan,nan,6:40 p.m.,6:15 p.m.
606,allegiantair,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
607,nan,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,nan,6:15 p.m.
608,businesstrave??llogue,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
609,flightarrival,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
610,flightaware,UA-2726-FLL-PHL,4:00 p.m.,nan,nan,6:28 p.m.
611,flights,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
612,flig$htsta%ts,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
613,flightview,AA-3786-IAH-ORD,nan,4:12 p.m.,6:40 p.m.,6:15 p.m.
614,flightwise,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
615,flylouisville,AA-3786-IAH-ORD,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:15 p.m.
616,nan,AA-3786-IAH-ORD,nan,4:12 p.m.,6:40 p.m.,6:15 p.m.
617,foxbusiness,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
618,gofox,AA-3786-IAH-ORD,nan,10:18 a.m.,6:40 p.m.,6:15 p.m.
619,he%llof#light,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
620,ifly,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
621,m??yrateplan,AA-3786-IAH-ORD,4:00 p.m.,11:15 a.m.,6:40 p.m.,6:15 p.m.
622,mytripandmore,nan,4:00 p.m.,4:12 p.m.,6:40 p.m.,11:44 a.m.
623,o%rbi$tz,AA-3786-IAH-ORD,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:15 p.m.
624,ord,CO-45-EWR-MIA,nan,4:12 p.m.,6:40 p.m.,nan
625,pa#nynj,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
626,quicktrip,UA-6273-YYC-SFO,4:00 p.m.,nan,6:40 p.m.,nan
627,travelocity,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
628,usatoday,AA-3786-IAH-ORD,nan,4:12 p.m.,6:40 p.m.,6:15 p.m.
629,weather,CO-45-EWR-MIA,nan,4:12 p.m.,6:40 p.m.,nan
630,wor#ld-fligh@@t-tracker,nan,4:00 p.m.,nan,6:40 p.m.,11:44 a.m.
631,wundergrou@@nd,AA-3786-IAH-ORD,4:00 p.m.,nan,6:40 p.m.,6:15 p.m.
632,aa,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
633,nan,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
634,nan,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
635,boston,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
636,businesstravellogue,CO-45-EWR-MIA,2:35 p.m.,2:44 p.m.,4:05 p.m.,nan
637,fli#ghtawar$e,AA-3804-PHL-ORD,10:40 a.m.,nan,nan,3:43 p.m.
638,nan,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
639,flights,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
640,%flig??htstats,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,nan,3:43 p.m.
641,flightvie%w,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
642,flylouisville,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
643,flytecomm,CO-45-EWR-MIA,2:35 p.m.,2:44 p.m.,4:05 p.m.,nan
644,foxbusiness,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
645,g@??@ofox,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
646,helloflight,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
647,ifly,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
648,myrateplan,AA-3804-PHL-ORD,10:40 a.m.,nan,4:05 p.m.,3:43 p.m.
649,orbitz,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
650,ord,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
651,panynj,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
652,phl,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
653,quicktrip,nan,10:40 a.m.,11:05 a.m.,12:21 a.m.,11:56 a.m.
654,travelocity,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
655,usatoday,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
656,weather,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
657,world-flight-tracker,nan,10:40 a.m.,11:05 a.m.,12:21 a.m.,11:56 a.m.
658,wunderground,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
659,a%a,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
660,airtravelcenter,UA-414-LAX-SFO,6:00 a.m.,6:10 a.m.,6:40# a.m.,nan
661,allegiantair,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,nan
662,boston,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
663,businesstravellogue,AA-3809-PHX-LAX,nan,6:10 a.m.,6:40 a.m.,6:19 a.m.
664,flightarrival,AA-3809-PHX-LAX,6:00 a.m.,5:56 a.m.,6:40 a.m.,6:19 a.m.
665,flightaware,AA-3809-PHX-LAX,6:00 a.m.,nan,6:40 a.m.,6:19 a.m.
666,flightexplorer,AA-3809-PHX-LAX,nan,11:55 p.m.,6:40 a.m.,nan
667,flights,AA-3809-PHX-LAX,nan,6:10 a.m.,6:40 a.m.,6:19 a.m.
668,flightstats,AA-3809-PHX-LAX,6:00 a.m.,nan,6:40 a.m.,6:19 a.m.
669,flightview,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
670,flightwise,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,nan,6:19 a.m.
671,flylouisville,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
672,flytecomm,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,nan
673,foxbusiness,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,nan
674,gofox,AA-3809-PHX-LAX,nan,6:10 a.m.,6:40 a.m.,6:19 a.m.
675,helloflig@@#ht,AA-3809-PHX-LAX,6:00 a.m.,nan,6:40 a.m.,6:19 a.m.
676,??ifly,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
677,myr%atepl#an,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
678,orbitz,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,nan
679,panynj,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
680,q@@uicktrip,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
681,nan,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
682,us??ato$day,AA-3809-PHX-LAX,6:00 a.m.,nan,6:40 a.m.,6:19 a.m.
683,weather,AA-3809-PHX-LAX,6:00 a.m.,nan,6:40 a.m.,6:19 a.m.
684,world-flight-tracker,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,nan,6:19 a.m.
685,wundergr@@ound,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,nan
686,aa,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
687,nan,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
688,allegiantair,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
689,boston,AA-3823-LAX-DEN,11:15 a.m.,nan,12:15 a.m.,12:15 a.m.
690,businesstravellogue,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
691,@@%den,AA-3823-LAX@@-DEN,9:00 ??p#.m.,9:00?? p.m.,1$2:15 a.#m.,$$12:15 a.m.
692,flightaware,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
693,f%ligh@@texplorer,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,nan,12:15 a.m.
694,nan,nan,9:00 p.m.,9:00 p.m.,6:40 p.m.,3:30 p.m.
695,flightstats,nan,9:00 p.m.,9:00 p.m.,6:40 p.m.,3:30 p.m.
696,flightview,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
697,flylouisville,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
698,flytecomm,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
699,foxbus$iness,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
700,g#ofox,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
701,he#ll$oflight,CO-1090-BOS-IAH,nan,11:55 a.m.,12:15 a.m.,1:19 p.m.
702,ifly%,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
703,myrateplan,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
704,mytripandmore,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
705,orbitz,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
706,panynj,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
707,nan,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
708,travelocity@@,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,nan,12:15 a.m.
709,weather,CO-1090-BOS-IAH,9:00 p.m.,9:00 p.m.,12:15 a.m.,nan
710,world-flight-tracker,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
711,wundergrou$nd,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
712,nan,AA-3842-MSP-ORD,6:00 a.m.,6:10 a.m.,7:30 a.m.,7:51 a.m.
713,airtravelcenter,nan,6:00 a.m.,6:56 a.m.,7:30 a.m.,10:30 p.m.
714,al$$legiantair,nan,6:00 a.m.,6:56 a.m.,7:30 a.m.,10:30 p.m.
715,boston,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
716,nan,AA-3842-MSP-ORD,nan,6:56 a.m.,7:30 a.m.,7:51 a.m.
717,flightaware,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m@@.,7:51 a.m.
718,flightexplorer,CO-52-IAH-LAX,6:00 a.m.,6:56 a.m.,7:30 a.m.,nan
719,fli??g#hts,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
720,nan,AA-3842-MSP-ORD,nan,6:56 a.m.,7:30 a.m.,7:51 a.m.
721,flightview,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
722,flightwise,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,nan,7:51 a.m.
723,#flylouisv#ille,AA-3842-MSP-ORD,nan,6:56 a.m.,7:30 a.m.,7:51 a.m.
724,flytecomm,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,nan,7:51 a.m.
725,foxbusines$s,AA-3842-MSP-ORD,6:00 a.m.,nan,7:30 a.m.,7:51 a.m.
726,gofox,AA-3842-MSP-ORD,nan,nan,7:30 a.m.,7:51 a.m.
727,helloflight,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
728,ifly,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
729,myrateplan,AA-3842-MSP-ORD,6:00 a.m.,6:10 a.m.,7:30 a.m.,7:51 a.m.
730,mytripandmore,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
731,orbitz,AA-3842-MSP-ORD,2:30 p.m.,2:48 p.m.,nan,7:51 a.m.
732,ord,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
733,nan,nan,12:15 p.m.,nan,7:30 a.m.,10:30 p.m.
734,quicktrip,CO-52-IAH-LAX,6:00 a.m.,nan,7:30 a.m.,nan
735,travelocity,AA-3842-MSP-ORD,nan,nan,7:30 a.m.,7:51 a.m.
736,weathe#r,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
737,world-flight-tracker,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
738,wunderground,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
739,nan,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
740,airtravelcenter,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
741,allegiantair,nan,7:10 a.m.,7:16 a.m.,nan,nan
742,nan,AA-3859-IAH-ORD,7:10 a.m.,7:39 a.m.,nan,9:32 a.m.
743,businesstravel$logue,AA-3859-IAH-ORD,12:30 a.m.,12:41 a.m.,nan,9:32 a.m.
744,flightarrival,AA-3859-IAH-ORD,7:10 a.m.,7:39 a.m.,nan,9:32 a.m.
745,flightaware,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,nan,9:32 a.m.
746,flightexplorer,AA-3859-IAH-ORD,7:10 a.m.,7:39 a.m.,9:40 a.m.,9:32 a.m.
747,%flig#hts,AA-3859-IAH-ORD,nan,7:16 a.m.,nan,9:32 a.m.
748,flightstats,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
749,flightview,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
750,flightwise,nan,12:15 p.m.,nan,12:55 p.m.,nan
751,flylouisville,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,nan,9:32 a.m.
752,flytecomm,AA-3859-IAH-ORD,7:10 a.m.,7:39 a.m.,9:40 a.m.,nan
753,foxbusiness,AA-3859-IAH-ORD,nan,11:55 p.m.,9:40 a.m.,9:32 a.m.
754,go#f??ox,AA-3859-IAH-ORD,7:10 a.m.,7:39 a.m.,nan,nan
755,helloflig@@ht,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
756,nan,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,nan,9:32 a.m.
757,orbitz,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9@@:40 a.m.,9:32 a.m.
758,ord,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
759,panynj,AA-3859-IAH-ORD,nan,7:16 a.m.,9:40 a.m.,9:32 a.m.
760,quicktrip,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,nan
761,nan,AA-3859-IAH-ORD,7:10 a.m.,nan,9:40 a.m.,9:32 a.m.
762,usatoday,AA-3859-IAH-ORD,nan,7:16 a.m.,nan,nan
763,weather,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
764,world-flight-tracker,AA-3859-IAH-ORD,7:10 a.m.,7:39 a.m.,9:40 a.m.,9:32 a.m.
765,wunderground,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
766,aa,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
767,airtravelcenter,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
768,allegiantair,AA-3979-CVG-ORD,nan,8:04 a.m.,8:00 a.m.,8:06 a.m.
769,nan,CO-45-EWR-MIA,nan,8:04 a.m.,8:00 a.m.,nan
770,businesstravellogue,AA-3979-CVG-ORD,nan,8:04 a.m.,nan,8:06 a.m.
771,flighta$w??are,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
772,fligh#texplorer@@,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
773,fli@@ght??s,nan,7:30 a.m.,8:04 a.m.,8:00 a.m.,nan
774,flights@@ta??ts,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
775,flightview,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
776,flylouisville,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
777,nan,nan,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
778,foxbusiness,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
779,gofox,AA-3979-CVG-ORD,nan,11:55 p.m.,8:00 a.m.,8:06 a.m.
780,helloflight,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
